type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,572519,2024-02-25 17:31:03.400,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003135634,0,37,0,104,0,"[-14, 7, -13, 7, -11, 5, -9, 0, -6, -5, -3, -10, -2, -14, -3, -18, -5, -20, -8, -24, -10, -25, -13, -25, -16, -25, -15, -25, -13, -22, -9, -19, -5, -15, -3, -10, -2, -7, -3, -7, -3, -9, -2, -12, -2, -13, -4, -14, -6, -17, -6, -16, -4, -11, -4, -6, -6, -1, -8, -1, -7, -2, -4, -5, 0, -6, 3, -8, 4, -10, 5, -13, 4, -16, 4, -19, 2, -21, 1, -22, -1, -22, -3, -22, -4, -21, -4, -19, -4, -17, -3, -16, 0, -15, 4, -14, 7, -12, 9, -9, 11, -8, 12, -7]"
CSI_DATA,572520,2024-02-25 17:31:03.407,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003143636,0,37,0,104,0,"[6, -14, 6, -14, 6, -10, 6, -6, 7, 1, 7, 6, 8, 10, 11, 12, 15, 14, 18, 14, 21, 14, 25, 12, 26, 11, 25, 11, 22, 11, 17, 10, 11, 9, 7, 6, 6, -1, 5, 3, 7, 5, 7, 7, 6, 7, 11, 9, 13, 9, 13, 9, 9, 6, 6, 1, 5, -3, 5, -3, 6, -3, 5, 1, 3, 4, 2, 5, 2, 10, 3, 13, 5, 15, 6, 18, 10, 17, 12, 17, 14, 16, 15, 15, 14, 13, 13, 11, 12, 10, 11, 8, 8, 11, 5, 13, 0, 13, -3, 17, -4, 13, -6, 13]"
CSI_DATA,572521,2024-02-25 17:31:03.420,89,fall,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003155640,0,37,0,104,0,"[-7, 9, -6, 8, -5, 5, -4, 0, -2, -6, 0, -11, 0, -15, 0, -18, -2, -21, -4, -22, -6, -23, -9, -23, -11, -23, -11, -24, -8, -21, -6, -18, -3, -13, -2, -10, -2, -8, -1, -8, 0, -10, 1, -11, 1, -12, 0, -14, -1, -16, -1, -16, -2, -12, -5, -7, -8, -4, -9, -4, -7, -5, -3, -5, 2, -3, 6, -2, 10, -3, 14, -3, 16, -4, 18, -5, 19, -7, 18, -8, 18, -9, 16, -10, 15, -10, 13, -9, 12, -8, 11, -6, 11, -3, 11, 2, 10, 6, 8, 9, 7, 11, 6, 12]"
CSI_DATA,572522,2024-02-25 17:31:03.427,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003163636,0,37,0,104,0,"[-4, 14, -3, 13, -4, 10, -5, 6, -7, 0, -9, -5, -11, -8, -14, -10, -17, -10, -21, -10, -24, -9, -26, -7, -27, -6, -27, -5, -23, -6, -19, -6, -14, -6, -9, -5, -6, -3, -6, -3, -8, -4, -10, -6, -10, -7, -13, -6, -15, -7, -15, -7, -11, -5, -7, -1, -5, 3, -5, 5, -6, 3, -6, 0, -4, -4, -4, -7, -5, -10, -6, -12, -9, -13, -11, -15, -14, -15, -15, -14, -17, -13, -17, -12, -17, -11, -15, -9, -14, -8, -13, -8, -11, -10, -8, -12, -4, -13, -1, -13, 1, -14, 2, -14]"
CSI_DATA,572523,2024-02-25 17:31:03.440,89,fall,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003175638,0,37,0,104,0,"[4, -11, 3, -10, 3, -6, 3, -1, 2, 5, 1, 10, 0, 14, 1, 17, 3, 19, 5, 21, 8, 21, 11, 21, 13, 21, 12, 21, 10, 19, 6, 16, 4, 12, 2, 8, 2, 7, 1, 7, 0, 9, -1, 11, -1, 11, 1, 13, 1, 15, 2, 15, 2, 10, 4, 6, 7, 3, 8, 2, 6, 3, 2, 3, -3, 2, -7, 2, -11, 2, -14, 3, -17, 4, -19, 6, -19, 7, -19, 8, -18, 9, -17, 10, -15, 10, -14, 9, -12, 8, -12, 6, -12, 2, -12, -2, -11, -6, -9, -9, -8, -11, -7, -13]"
CSI_DATA,572524,2024-02-25 17:31:03.447,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003183636,0,37,0,104,0,"[5, -16, 4, -14, 5, -11, 6, -6, 7, 0, 7, 6, 9, 10, 12, 12, 16, 13, 20, 14, 23, 13, 26, 11, 27, 10, 27, 11, 23, 10, 18, 9, 12, 8, 8, 6, 5, 4, 5, 4, 7, 5, 8, 8, 9, 8, 11, 9, 13, 9, 14, 9, 9, 6, 6, 1, 5, -4, 6, -5, 6, -3, 5, 0, 3, 4, 2, 8, 2, 11, 3, 13, 4, 15, 8, 17, 9, 18, 11, 18, 13, 17, 14, 16, 14, 15, 13, 12, 12, 11, 11, 11, 8, 12, 4, 13, 0, 14, -4, 13, -6, 13, -7, 13]"
CSI_DATA,572525,2024-02-25 17:31:03.460,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003195635,0,37,0,104,0,"[11, -9, 10, -9, 9, -6, 7, -2, 5, 3, 2, 8, 2, 11, 3, 14, 5, 17, 8, 19, 11, 20, 14, 20, 16, 20, 15, 19, 13, 18, 9, 15, 6, 12, 3, 8, 2, 5, 2, 5, 3, 7, 2, 9, 3, 10, 5, 11, 6, 13, 6, 13, 4, 9, 4, 4, 5, -1, 6, -1, 6, 0, 3, 3, 0, 5, -2, 7, -3, 9, -3, 11, -3, 14, -1, 16, 0, 18, 2, 19, 3, 18, 5, 18, 5, 17, 5, 15, 4, 14, 4, 13, 1, 13, -2, 12, -6, 10, -8, 9, -10, 8, -10, 8]"
CSI_DATA,572526,2024-02-25 17:31:03.467,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003203640,0,37,0,104,0,"[-10, 12, -8, 12, -8, 9, -8, 4, -7, -3, -7, -9, -7, -12, -9, -15, -13, -16, -17, -18, -20, -18, -23, -17, -25, -17, -24, -16, -21, -15, -16, -14, -11, -12, -7, -8, -5, -6, -5, -5, -6, -7, -7, -10, -7, -11, -10, -12, -12, -13, -12, -13, -9, -9, -7, -3, -6, 1, -8, 2, -7, 1, -6, -3, -3, -6, -1, -8, -1, -12, -1, -14, -3, -17, -5, -19, -7, -20, -9, -21, -11, -20, -12, -19, -12, -17, -11, -16, -11, -14, -10, -13, -7, -14, -3, -14, 1, -14, 5, -13, 6, -13, 8, -12]"
CSI_DATA,572527,2024-02-25 17:31:03.479,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003215640,0,37,0,104,0,"[-13, 6, -12, 5, -11, 3, -8, -1, -5, -5, -2, -9, -1, -13, -1, -16, -3, -19, -5, -21, -8, -22, -11, -23, -13, -23, -12, -23, -10, -21, -7, -18, -4, -13, -2, -9, -2, -7, -2, -6, -2, -8, -2, -10, -2, -12, -4, -13, -4, -15, -5, -15, -3, -10, -4, -5, -6, -1, -7, -1, -6, -2, -4, -4, 0, -6, 2, -7, 4, -9, 4, -12, 4, -14, 3, -17, 2, -19, 0, -20, -1, -20, -3, -19, -3, -18, -4, -17, -4, -15, -3, -15, -1, -14, 3, -13, 6, -11, 8, -9, 10, -8, 11, -7]"
CSI_DATA,572528,2024-02-25 17:31:03.488,89,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2003223640,0,37,0,104,0,"[7, -14, 6, -13, 6, -10, 7, -5, 7, 1, 6, 7, 8, 11, 10, 13, 13, 14, 17, 16, 20, 16, 24, 14, 25, 13, 25, 13, 21, 12, 16, 11, 11, 9, 7, 6, 5, 4, 5, 4, 6, 5, 7, 8, 8, 9, 10, 9, 12, 10, 13, 10, 8, 7, 6, 2, 5, -3, 6, -4, 6, -3, 5, 1, 3, 5, 1, 8, 1, 11, 2, 13, 4, 15, 7, 17, 9, 18, 10, 18, 12, 17, 13, 16, 14, 15, 12, 13, 11, 11, 10, 11, 8, 12, 4, 13, 0, 13, -3, 12, -6, 13, -7, 12]"
