type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,513616,2024-02-25 17:20:16.244,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355805854,0,37,0,104,0,"[5, 10, 7, 9, 5, 7, 1, 4, -3, 0, -7, -3, -11, -3, -15, -1, -19, 3, -24, 7, -27, 12, -30, 17, -31, 19, -31, 20, -28, 18, -25, 15, -22, 11, -19, 7, -17, 1, -15, -5, -12, -9, -9, -10, -9, -8, -12, -5, -15, -3, -17, -3, -12, -1, -8, 1, -4, 5, -3, 7, -2, 8, -3, 8, -4, 5, -5, 3, -6, 2, -7, 2, -9, 2, -10, 3, -12, 4, -14, 5, -15, 4, -14, 4, -13, 5, -12, 5, -12, 4, -12, 3, -12, 1, -13, -2, -13, -4, -13, -6, -13, -7, -14, -8]"
CSI_DATA,513617,2024-02-25 17:20:16.252,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355813853,0,37,0,104,0,"[11, 4, 12, 3, 9, 3, 5, 3, -1, 2, -5, 3, -9, 5, -11, 9, -12, 14, -12, 19, -12, 25, -11, 30, -10, 33, -10, 33, -9, 30, -9, 26, -8, 21, -9, 16, -11, 11, -13, 5, -14, 1, -14, -1, -12, 1, -13, 4, -14, 8, -15, 9, -11, 8, -6, 6, -1, 6, 1, 7, 2, 7, 1, 7, -1, 6, -2, 5, -3, 6, -4, 6, -5, 7, -5, 10, -7, 12, -8, 13, -8, 12, -7, 11, -5, 11, -5, 10, -5, 10, -6, 9, -7, 8, -9, 6, -11, 5, -12, 4, -13, 4, -14, 3]"
CSI_DATA,513618,2024-02-25 17:20:16.265,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355825853,0,37,0,104,0,"[-12, 5, -13, 5, -11, 4, -8, 0, -3, -4, 0, -7, 1, -11, 0, -15, -2, -20, -6, -25, -9, -30, -13, -32, -14, -33, -15, -33, -13, -30, -10, -26, -8, -21, -5, -18, 0, -15, 4, -14, 8, -12, 9, -11, 8, -12, 7, -15, 6, -19, 6, -20, 5, -17, 3, -12, -1, -8, -3, -7, -4, -6, -3, -7, -1, -7, -1, -6, -1, -8, -1, -10, -1, -12, -3, -15, -2, -18, -1, -19, 0, -17, -1, -15, -3, -13, -4, -12, -4, -12, -3, -12, -1, -12, 2, -12, 4, -12, 6, -11, 7, -11, 8, -11]"
CSI_DATA,513619,2024-02-25 17:20:16.272,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355833852,0,37,0,104,0,"[-9, 9, -9, 10, -9, 7, -7, 2, -4, -4, -2, -8, -3, -11, -5, -16, -9, -19, -14, -23, -17, -26, -21, -27, -23, -27, -23, -26, -21, -23, -17, -21, -14, -17, -10, -14, -5, -14, 0, -14, 4, -13, 6, -13, 4, -15, 3, -18, 3, -21, 2, -21, 2, -18, 1, -13, -2, -8, -4, -7, -4, -6, -4, -6, -1, -6, -1, -6, -2, -8, -2, -11, -3, -13, -5, -16, -5, -18, -4, -19, -3, -18, -3, -16, -5, -13, -6, -12, -5, -11, -5, -11, -3, -12, 0, -12, 2, -12, 4, -12, 6, -12, 6, -11]"
CSI_DATA,513620,2024-02-25 17:20:16.283,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355845861,0,37,0,104,0,"[8, -12, 8, -12, 7, -8, 5, -3, 1, 3, -1, 7, 0, 11, 2, 16, 6, 20, 10, 25, 13, 28, 16, 28, 18, 27, 19, 27, 17, 23, 15, 21, 11, 17, 7, 15, 2, 13, -2, 13, -6, 12, -8, 13, -8, 15, -8, 17, -9, 19, -8, 19, -6, 15, -4, 10, 0, 6, 3, 5, 3, 5, 2, 6, 0, 6, -1, 6, -1, 8, -2, 10, -1, 12, -1, 15, -2, 18, -3, 18, -3, 16, -2, 14, 0, 12, 1, 11, 1, 10, 1, 10, -1, 10, -4, 10, -7, 9, -8, 8, -9, 8, -9, 8]"
CSI_DATA,513621,2024-02-25 17:20:16.291,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355853863,0,37,0,104,0,"[4, -15, 3, -14, 4, -10, 3, -4, 1, 2, 1, 6, 2, 10, 7, 13, 12, 17, 17, 20, 21, 21, 24, 20, 26, 19, 27, 18, 25, 16, 21, 15, 17, 14, 12, 12, 7, 12, 2, 13, -2, 14, -4, 15, -3, 16, -3, 19, -3, 20, -3, 18, -1, 14, 0, 8, 3, 4, 5, 3, 6, 3, 4, 4, 2, 5, 1, 5, 1, 7, 1, 9, 2, 11, 3, 13, 3, 15, 3, 16, 3, 15, 3, 13, 4, 11, 4, 10, 4, 10, 3, 10, 1, 10, -1, 10, -4, 10, -6, 10, -7, 10, -7, 10]"
CSI_DATA,513622,2024-02-25 17:20:16.304,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355865855,0,37,0,104,0,"[14, 3, 13, 2, 9, 2, 4, 1, -2, 0, -6, 1, -9, 4, -12, 9, -15, 16, -17, 21, -18, 26, -17, 29, -15, 32, -14, 32, -12, 30, -12, 26, -11, 21, -11, 15, -12, 10, -14, 5, -15, 1, -16, -1, -18, -1, -20, 0, -21, -1, -19, -1, -12, 1, -7, 2, -2, 3, 0, 6, -1, 7, -3, 6, -4, 4, -5, 4, -7, 4, -9, 3, -10, 4, -11, 6, -12, 7, -13, 8, -13, 8, -12, 8, -10, 8, -8, 8, -9, 7, -10, 7, -11, 5, -12, 2, -13, -1, -13, -3, -14, -4, -14, -4]"
CSI_DATA,513623,2024-02-25 17:20:16.315,82,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355877853,0,37,0,104,0,"[-9, 12, -7, 11, -6, 8, -4, 4, -2, -2, -2, -6, -5, -10, -9, -14, -15, -18, -20, -21, -24, -23, -28, -23, -30, -21, -31, -20, -29, -18, -25, -16, -19, -15, -14, -14, -8, -13, -2, -13, 2, -14, 3, -15, 3, -17, 3, -19, 4, -19, 3, -17, -1, -11, -2, -7, -5, -3, -7, -1, -9, -2, -7, -4, -5, -5, -4, -6, -4, -7, -5, -9, -5, -10, -6, -11, -8, -11, -9, -11, -10, -11, -9, -10, -9, -9, -9, -8, -8, -8, -7, -9, -5, -11, -2, -12, 0, -13, 2, -14, 3, -15, 3, -16]"
CSI_DATA,513624,2024-02-25 17:20:16.331,82,walk,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355894445,0,37,0,104,0,"[14, 2, 14, 2, 11, 3, 7, 4, 0, 5, -4, 6, -5, 9, -5, 13, -5, 20, -5, 25, -5, 30, -2, 32, -1, 33, 0, 32, 1, 28, 0, 24, -2, 19, -4, 14, -6, 9, -9, 5, -11, 3, -12, 4, -13, 5, -14, 8, -16, 10, -14, 9, -9, 8, -5, 6, -1, 6, 1, 6, 2, 7, 0, 7, -1, 7, -3, 7, -3, 8, -4, 9, -4, 11, -4, 13, -3, 15, -3, 15, -2, 15, -2, 14, -1, 12, -1, 11, -2, 9, -3, 9, -4, 8, -7, 8, -9, 8, -11, 8, -12, 9, -13, 9]"
CSI_DATA,513625,2024-02-25 17:20:16.344,82,walk,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1355905859,0,37,0,104,0,"[-18, -2, -18, -1, -15, -3, -10, -5, -3, -6, 1, -7, 3, -11, 2, -15, 0, -22, 0, -29, -2, -33, -4, -36, -6, -36, -6, -34, -6, -29, -4, -25, -2, -20, 1, -15, 4, -11, 7, -8, 8, -6, 9, -8, 9, -11, 10, -15, 12, -17, 11, -16, 6, -11, 2, -8, -2, -5, -4, -5, -4, -5, -4, -6, -1, -7, 0, -8, 1, -10, 2, -12, 1, -14, 0, -16, -1, -18, -1, -19, -2, -19, -2, -18, -2, -16, -2, -14, -2, -12, -2, -12, 0, -12, 2, -12, 4, -13, 5, -13, 7, -14, 7, -15]"
