type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,495655,2024-02-25 17:16:51.870,16,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151379445,0,37,0,104,0,"[-14, 1, -11, 1, -5, 1, 0, 1, 6, 0, 12, -1, 16, -3, 19, -6, 21, -9, 22, -12, 22, -16, 20, -19, 18, -21, 16, -22, 14, -20, 11, -18, 8, -16, 7, -14, 7, -10, 6, -6, 5, -4, 4, -4, 5, -5, 8, -7, 11, -7, 12, -7, 11, -4, 6, -3, 1, -5, -1, -8, 0, -11, 3, -11, 6, -8, 9, -4, 11, -1, 13, 2, 15, 7, 15, 10, 14, 13, 12, 13, 10, 12, 9, 11, 7, 10, 5, 9, 4, 8, 3, 8, 0, 10, -3, 11, -5, 11, -6, 12, -8, 14, -10, 14]"
CSI_DATA,495656,2024-02-25 17:16:51.879,16,walk,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151386971,0,37,0,104,0,"[-5, 15, -4, 13, -3, 9, -2, 5, -2, -1, -3, -6, -5, -11, -7, -14, -12, -16, -16, -18, -19, -18, -23, -16, -25, -14, -26, -13, -24, -11, -22, -8, -20, -6, -17, -5, -14, -6, -10, -7, -7, -7, -6, -8, -7, -9, -8, -11, -9, -13, -9, -14, -6, -13, -3, -9, -2, -3, -4, 1, -7, 4, -9, 3, -10, 1, -10, -2, -10, -4, -11, -7, -12, -10, -11, -13, -10, -15, -9, -15, -8, -14, -8, -14, -7, -13, -5, -11, -5, -10, -5, -11, -3, -12, -1, -14, 1, -14, 3, -14, 3, -16, 5, -16]"
CSI_DATA,495657,2024-02-25 17:16:51.887,16,walk,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151394972,0,37,0,104,0,"[-11, 6, -8, 5, -4, 4, 0, 2, 4, -1, 8, -4, 10, -8, 11, -12, 11, -16, 10, -20, 9, -22, 6, -24, 3, -25, 1, -26, 0, -24, -1, -22, -2, -19, -2, -17, 0, -15, 2, -12, 3, -10, 3, -9, 2, -10, 3, -12, 4, -12, 5, -11, 4, -6, 1, -1, -4, 1, -8, 1, -10, -2, -8, -6, -4, -7, 0, -8, 4, -9, 8, -11, 12, -12, 15, -11, 16, -10, 16, -8, 14, -8, 13, -7, 11, -5, 9, -4, 8, -4, 8, -3, 9, -1, 9, 2, 9, 4, 10, 6, 12, 7, 12, 9]"
CSI_DATA,495658,2024-02-25 17:16:51.893,16,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151402978,0,37,0,104,0,"[5, -15, 3, -13, 1, -11, 1, -7, 1, -2, 3, 3, 6, 7, 9, 9, 13, 11, 17, 12, 21, 12, 23, 10, 25, 7, 26, 5, 25, 3, 22, 1, 20, 0, 18, 0, 16, 1, 13, 3, 10, 4, 9, 5, 10, 5, 11, 5, 12, 6, 12, 7, 7, 8, 2, 6, -2, 3, -4, -1, -4, -5, -2, -6, 1, -6, 4, -5, 7, -4, 11, -4, 15, -3, 18, -1, 19, 1, 18, 1, 18, 1, 17, 1, 15, 1, 12, 1, 11, 1, 11, 1, 11, 2, 11, 4, 11, 6, 10, 6, 11, 8, 12, 9]"
CSI_DATA,495659,2024-02-25 17:16:51.936,16,walk,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151442254,0,37,0,104,0,"[5, 14, 5, 12, 3, 10, -1, 8, -6, 4, -11, 2, -15, 1, -18, 2, -20, 4, -22, 7, -21, 11, -20, 16, -19, 19, -18, 20, -15, 19, -13, 18, -12, 17, -13, 15, -15, 11, -16, 8, -17, 4, -18, 2, -18, 1, -18, 3, -18, 4, -16, 5, -12, 2, -8, -2, -1, -4, 3, -4, 5, -3, 5, -1, 2, 1, -3, 3, -8, 4, -12, 5, -15, 7, -16, 8, -17, 10, -17, 11, -17, 11, -15, 11, -13, 9, -11, 8, -8, 6, -7, 6, -7, 5, -8, 3, -10, 2, -12, 1, -14, 0, -15, -1]"
CSI_DATA,495660,2024-02-25 17:16:51.943,16,walk,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151450983,0,37,0,104,0,"[-13, 8, -12, 7, -10, 4, -8, -1, -5, -6, -3, -12, -2, -16, -4, -19, -6, -22, -9, -22, -13, -22, -17, -21, -20, -21, -21, -20, -20, -16, -18, -13, -17, -12, -15, -11, -11, -13, -7, -15, -5, -16, -2, -17, -2, -18, -2, -19, -3, -20, -3, -19, 0, -14, 1, -7, 1, -1, -1, 3, -3, 5, -4, 4, -4, 0, -3, -5, -1, -9, 0, -12, 1, -14, -1, -16, -2, -17, -3, -18, -4, -17, -4, -17, -3, -14, -3, -12, -3, -10, -3, -8, -2, -8, 0, -9, 3, -9, 4, -10, 7, -12, 8, -12]"
CSI_DATA,495661,2024-02-25 17:16:51.957,16,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151466247,0,37,0,104,0,"[-2, -12, -1, -9, 0, -4, 1, 1, 2, 8, 3, 13, 6, 17, 9, 20, 12, 22, 14, 23, 17, 22, 21, 22, 22, 21, 22, 20, 19, 16, 18, 13, 17, 11, 15, 11, 11, 13, 7, 13, 5, 14, 3, 15, 2, 17, 2, 19, 1, 20, 1, 20, -2, 13, 1, 5, 6, 0, 10, 0, 10, 1, 8, 3, 2, 4, -5, 5, -12, 3, -16, 0, -18, -2, -18, -1, -19, -1, -17, -1, -16, 1, -14, 2, -12, 2, -10, 2, -9, 2, -8, 1, -8, -2, -7, -5, -7, -8, -7, -10, -7, -13, -6, -16]"
CSI_DATA,495662,2024-02-25 17:16:51.966,16,walk,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151474966,0,37,0,104,0,"[-10, 8, -10, 8, -8, 4, -6, 0, -4, -6, -2, -11, -2, -16, -3, -21, -5, -24, -9, -27, -13, -28, -17, -30, -17, -30, -17, -28, -16, -23, -15, -19, -15, -15, -13, -13, -10, -13, -6, -13, -4, -13, -2, -15, -1, -17, -1, -20, 0, -22, 1, -23, 5, -17, 4, -9, -1, -2, -6, 0, -8, 0, -7, -1, -4, -3, -1, -4, 4, -5, 6, -5, 7, -6, 7, -8, 7, -10, 7, -12, 6, -13, 6, -13, 5, -13, 4, -12, 4, -11, 5, -12, 7, -10, 9, -8, 10, -6, 12, -5, 14, -4, 15, -2]"
CSI_DATA,495663,2024-02-25 17:16:51.974,16,walk,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151482975,0,37,0,104,0,"[-10, -5, -8, -4, -4, -3, 0, 0, 5, 2, 9, 3, 14, 4, 19, 3, 23, 2, 26, 1, 28, -1, 30, -3, 30, -3, 29, -3, 25, -2, 21, -3, 18, -4, 16, -4, 15, -1, 13, 1, 11, 3, 12, 4, 12, 5, 14, 6, 16, 7, 16, 8, 9, 8, 5, 3, 4, -4, 5, -7, 5, -7, 5, -5, 3, -1, 1, 2, -3, 6, -5, 8, -6, 9, -7, 11, -7, 13, -8, 13, -7, 13, -6, 12, -5, 11, -4, 9, -4, 9, -5, 8, -7, 7, -9, 5, -11, 3, -12, 1, -15, -1, -16, -3]"
CSI_DATA,495664,2024-02-25 17:16:51.986,16,walk,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1151494971,0,37,0,104,0,"[5, 14, 5, 13, 3, 10, 0, 8, -4, 5, -9, 2, -13, 1, -18, 3, -23, 5, -27, 8, -29, 11, -31, 14, -31, 15, -29, 15, -25, 14, -21, 12, -17, 11, -14, 10, -13, 7, -13, 3, -12, 1, -13, 0, -14, 0, -16, 2, -18, 3, -19, 4, -17, 1, -11, -1, -4, -1, 1, 1, 3, 2, 4, 3, 3, 2, 1, 2, -1, 1, -3, 2, -6, 3, -9, 4, -12, 5, -15, 5, -15, 5, -16, 5, -14, 5, -13, 5, -12, 6, -13, 6, -14, 5, -15, 3, -15, 1, -15, 0, -17, -2, -17, -4]"
