type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,570283,2024-02-25 17:30:40.405,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980134905,0,37,0,104,0,"[16, -6, 14, -5, 12, -2, 8, 2, 3, 7, -2, 10, -4, 13, -3, 15, 0, 18, 4, 22, 6, 25, 10, 27, 10, 29, 8, 28, 5, 24, 3, 19, 1, 14, -1, 9, -1, 6, -1, 6, -2, 7, -3, 7, -2, 8, 0, 9, 2, 11, 3, 12, 3, 8, 4, 4, 6, 1, 6, 1, 3, 0, 0, 1, -5, 2, -9, 3, -12, 3, -14, 5, -13, 7, -12, 10, -11, 13, -11, 15, -10, 15, -7, 14, -4, 13, -1, 13, -1, 13, -2, 14, -5, 12, -9, 10, -11, 6, -12, 3, -13, 2, -13, 1]"
CSI_DATA,570284,2024-02-25 17:30:40.414,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980144105,0,37,0,104,0,"[18, -6, 16, -6, 14, -3, 10, 3, 3, 9, -2, 13, -4, 15, -3, 17, 1, 20, 4, 25, 7, 28, 11, 31, 12, 33, 9, 32, 6, 26, 4, 21, 2, 16, 0, 10, 0, 7, -1, 7, -2, 8, -3, 9, -3, 9, 0, 10, 2, 13, 3, 14, 3, 8, 5, 4, 7, 1, 7, 1, 4, 1, 0, 2, -5, 3, -9, 4, -14, 5, -15, 6, -15, 8, -14, 11, -12, 15, -12, 17, -11, 17, -8, 15, -4, 15, -1, 14, 0, 15, -1, 15, -5, 14, -9, 11, -11, 7, -13, 4, -14, 2, -15, 2]"
CSI_DATA,570285,2024-02-25 17:30:40.425,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980154885,0,37,0,104,0,"[18, -6, 16, -6, 13, -2, 9, 3, 3, 8, -2, 12, -5, 15, -4, 17, 0, 20, 3, 25, 6, 29, 9, 31, 9, 33, 7, 32, 5, 26, 3, 21, 0, 15, 0, 10, -1, 7, -1, 7, -2, 7, -4, 8, -4, 9, -2, 11, -1, 13, 0, 14, 2, 9, 4, 4, 7, 3, 7, 2, 4, 2, 0, 2, -5, 2, -10, 2, -14, 3, -16, 3, -16, 5, -16, 8, -15, 12, -16, 14, -14, 13, -11, 13, -8, 13, -5, 13, -3, 14, -5, 14, -8, 12, -11, 8, -13, 4, -13, 1, -14, -1, -14, -2]"
CSI_DATA,570286,2024-02-25 17:30:40.432,112,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980163006,0,37,0,104,0,"[13, 2, 10, 2, 6, 3, 0, 4, -8, 3, -14, 1, -17, 1, -18, 2, -18, 6, -20, 10, -21, 13, -21, 17, -23, 17, -23, 15, -20, 11, -17, 7, -13, 5, -9, 3, -8, 1, -8, 0, -9, -1, -10, -3, -10, -2, -12, 0, -15, 1, -16, 2, -12, 4, -9, 6, -7, 9, -6, 8, -4, 6, -2, 2, 0, -3, 3, -8, 7, -12, 9, -14, 9, -15, 7, -17, 6, -19, 5, -19, 4, -18, 2, -15, -1, -13, -3, -13, -3, -12, -1, -12, 3, -11, 7, -8, 9, -4, 11, -1, 12, 1, 13, 2]"
CSI_DATA,570287,2024-02-25 17:30:40.444,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980174867,0,37,0,104,0,"[16, 0, 15, 0, 11, 3, 6, 6, -1, 9, -6, 10, -9, 12, -9, 14, -6, 18, -5, 23, -3, 26, -1, 30, -2, 31, -3, 29, -3, 23, -3, 18, -3, 12, -2, 8, -2, 5, -2, 4, -4, 5, -6, 6, -6, 7, -5, 9, -5, 11, -4, 12, -1, 8, 3, 6, 6, 4, 6, 4, 4, 3, 1, 2, -4, 1, -9, -1, -13, -2, -15, -3, -16, -1, -16, 2, -17, 5, -18, 6, -17, 7, -14, 8, -11, 9, -9, 10, -8, 11, -9, 10, -11, 7, -12, 3, -12, -1, -12, -4, -11, -6, -12, -7]"
CSI_DATA,570288,2024-02-25 17:30:40.453,112,fall,d4:da:21:9b:81:01,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980182874,0,37,0,104,0,"[-13, 12, -12, 10, -11, 6, -10, 0, -8, -8, -5, -13, -4, -16, -6, -17, -11, -18, -16, -20, -20, -21, -24, -22, -25, -23, -22, -23, -18, -19, -13, -15, -9, -11, -5, -7, -4, -5, -3, -5, -3, -7, -2, -9, -2, -10, -5, -10, -7, -11, -9, -11, -8, -6, -8, -1, -10, 2, -9, 2, -7, 1, -4, -1, 0, -5, 5, -7, 9, -10, 11, -11, 10, -13, 8, -15, 6, -18, 5, -20, 4, -19, 1, -17, -2, -15, -4, -14, -5, -14, -4, -15, 0, -14, 4, -13, 8, -10, 10, -8, 12, -7, 12, -6]"
CSI_DATA,570289,2024-02-25 17:30:40.465,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980194862,0,37,0,104,0,"[-12, -7, -9, -6, -5, -6, 2, -5, 9, -2, 14, 1, 16, 3, 17, 1, 19, -2, 21, -6, 22, -10, 24, -13, 25, -13, 25, -10, 20, -7, 16, -4, 12, -2, 7, -1, 6, -1, 6, 0, 7, 2, 8, 3, 9, 3, 11, 1, 14, 0, 15, -1, 11, -4, 9, -8, 7, -11, 7, -10, 5, -8, 3, -3, -1, 2, -5, 7, -9, 11, -11, 12, -11, 14, -10, 15, -8, 17, -7, 18, -6, 17, -4, 15, -1, 13, 1, 12, 1, 12, -1, 12, -5, 10, -9, 6, -12, 3, -13, -1, -14, -3, -15, -4]"
CSI_DATA,570290,2024-02-25 17:30:40.471,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980202873,0,37,0,104,0,"[14, -2, 12, -1, 7, 2, 0, 6, -8, 8, -15, 8, -18, 8, -18, 10, -16, 15, -15, 19, -14, 23, -13, 27, -14, 29, -15, 27, -14, 21, -12, 15, -10, 10, -7, 6, -6, 5, -7, 4, -9, 3, -11, 3, -11, 4, -11, 7, -13, 10, -12, 12, -7, 12, -2, 13, 1, 14, 1, 14, 1, 11, -1, 5, -3, -2, -4, -10, -3, -16, -2, -19, -4, -21, -6, -20, -9, -20, -11, -20, -11, -18, -11, -14, -12, -11, -12, -9, -12, -9, -11, -11, -6, -13, 0, -14, 5, -13, 9, -12, 11, -11, 13, -11]"
CSI_DATA,570291,2024-02-25 17:30:40.485,112,fall,d4:da:21:9b:81:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980215432,0,37,0,104,0,"[2, 12, 1, 10, -2, 7, -6, 2, -9, -6, -10, -12, -11, -14, -13, -14, -16, -12, -20, -11, -23, -9, -27, -8, -28, -8, -27, -9, -21, -9, -16, -8, -12, -6, -8, -5, -6, -4, -6, -5, -6, -7, -6, -9, -6, -9, -9, -9, -12, -10, -13, -9, -13, -4, -13, 1, -14, 4, -13, 4, -11, 3, -6, 0, 0, -3, 6, -5, 12, -6, 15, -6, 16, -7, 15, -10, 15, -12, 14, -14, 12, -13, 10, -13, 7, -13, 5, -13, 5, -13, 7, -12, 9, -9, 12, -4, 12, 1, 12, 5, 12, 7, 12, 8]"
CSI_DATA,570292,2024-02-25 17:30:40.497,112,fall,d4:da:21:9b:81:01,-25,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1980226965,0,37,0,104,0,"[3, -14, 3, -12, 4, -7, 5, 0, 4, 8, 2, 14, 2, 17, 3, 18, 7, 18, 12, 19, 16, 20, 20, 20, 20, 21, 18, 21, 13, 18, 9, 14, 6, 10, 4, 6, 2, 5, 2, 5, 1, 7, 0, 9, 0, 10, 2, 12, 4, 14, 5, 15, 8, 10, 11, 6, 14, 4, 13, 4, 10, 3, 5, 3, -2, 1, -8, -2, -14, -5, -17, -7, -18, -7, -19, -4, -21, -2, -21, -1, -20, 0, -17, 2, -15, 5, -14, 6, -14, 6, -15, 4, -14, -1, -12, -7, -9, -11, -6, -13, -4, -15, -3, -16]"
