type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,4535,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95074234,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,17,-7,15,-5,13,-5,10,-6,6,-6,1,-7,-1,-9,0,-14,2,-19,3,-25,4,-28,4,-28,4,-25,2,-21,0,-15,-2,-9,-4,-3,-4,1,-4,2,-3,0,-3,-2,-3,-3,-3,-4,-1,-5,3,-7,6,0,0,-8,10,-7,10,-6,8,-5,5,-4,3,-3,-1,-3,-2,-7,-3,-10,-5,-13,-6,-16,-4,-19,-1,-23,2,-25,2,-24,3,-21,4,-17,7,-14,10,-13,12,-14,13,-15,12,-16,9,-17,5,-16,2,-15,-1,-13,-2,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4536,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95086244,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,13,-14,10,-14,8,-12,6,-9,5,-4,5,0,4,2,7,1,12,1,18,-1,23,0,26,1,26,2,24,3,19,3,14,4,8,4,2,3,-2,2,-2,1,0,2,2,2,3,2,4,1,6,-2,8,-5,0,0,10,-8,9,-8,6,-6,4,-5,3,-3,2,0,2,2,5,3,8,6,10,7,13,7,17,4,21,3,24,4,22,2,20,1,17,-3,15,-6,15,-9,15,-10,16,-8,17,-5,16,-2,14,1,13,3,12,4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4537,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95098749,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-14,9,-11,9,-9,7,-7,4,-4,0,-2,-3,-2,-5,-5,-6,-10,-8,-16,-11,-21,-14,-23,-17,-23,-18,-20,-17,-16,-15,-12,-13,-8,-9,-4,-5,-3,-2,-4,-3,-4,-4,-4,-6,-5,-7,-7,-6,-11,-6,-14,-6,0,0,-15,-6,-12,-5,-8,-2,-5,1,-4,1,-2,1,0,-1,-1,-5,0,-10,1,-14,0,-16,-3,-19,-5,-22,-4,-24,-4,-23,-5,-20,-6,-16,-8,-13,-10,-12,-10,-13,-8,-14,-5,-15,-2,-16,2,-15,3,-14,5,-13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4538,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95114244,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,11,-17,8,-16,6,-14,4,-12,4,-7,3,-3,4,-1,6,-2,11,-4,17,-7,23,-8,27,-8,28,-7,26,-5,22,-3,17,-1,12,1,6,3,2,3,1,2,2,2,4,2,5,2,5,0,5,-3,6,-8,0,0,6,-10,4,-10,2,-8,0,-7,0,-5,1,-3,2,-1,5,-1,9,-1,12,-1,14,-3,16,-7,18,-10,20,-12,19,-12,17,-12,13,-12,9,-13,6,-15,6,-16,7,-16,10,-15,11,-12,12,-9,12,-7,12,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4539,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95130248,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-19,4,-16,6,-13,7,-11,5,-8,3,-5,0,-5,-1,-7,-2,-12,-3,-18,-4,-24,-7,-27,-9,-27,-10,-25,-11,-21,-10,-16,-9,-10,-9,-4,-7,-1,-6,0,-5,0,-5,-2,-5,-3,-6,-4,-4,-6,-1,-8,2,0,0,-9,5,-7,5,-5,5,-3,5,-3,4,-3,1,-3,0,-6,-1,-9,-2,-11,-2,-13,-1,-15,3,-18,6,-20,7,-20,7,-18,8,-15,8,-11,9,-9,11,-8,13,-9,12,-11,11,-12,9,-13,6,-13,5,-12,4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4540,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95143717,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-19,4,-17,6,-14,7,-12,6,-9,3,-7,0,-6,-2,-8,-3,-13,-3,-20,-4,-26,-6,-29,-8,-29,-9,-26,-9,-22,-9,-17,-9,-11,-9,-4,-9,0,-7,1,-6,1,-6,-1,-6,-3,-6,-4,-4,-5,-1,-7,3,0,0,-8,6,-6,6,-3,6,-2,6,-2,5,-3,2,-3,1,-6,0,-9,0,-10,1,-12,3,-13,7,-15,11,-17,13,-16,13,-14,13,-11,13,-7,13,-5,13,-4,14,-4,14,-6,14,-8,13,-9,11,-10,9,-9,8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4541,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95162259,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-4,-22,-7,-19,-7,-16,-6,-14,-4,-11,0,-8,1,-8,3,-10,3,-15,5,-21,7,-27,8,-30,9,-30,9,-28,9,-23,9,-17,9,-10,9,-3,8,1,7,3,6,2,5,0,5,-2,3,-3,0,-5,-4,-7,0,0,-7,-7,-8,-4,-8,-2,-7,-1,-6,-1,-4,-3,-2,-4,-3,-6,-3,-9,-3,-11,-6,-11,-11,-12,-15,-12,-18,-13,-18,-13,-17,-11,-16,-7,-15,-4,-15,0,-16,1,-16,1,-17,-1,-16,-3,-15,-5,-13,-6,-12,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4542,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95162664,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,20,-3,19,-1,17,-1,14,-2,10,-4,7,-6,5,-8,7,-11,11,-14,16,-19,20,-22,23,-22,22,-22,20,-20,15,-16,10,-14,4,-11,-3,-7,-6,-5,-8,-5,-6,-6,-4,-6,-2,-5,0,-3,3,0,7,0,0,3,9,4,7,5,4,6,3,4,3,2,3,0,3,-1,6,-3,8,-3,10,-1,12,3,14,7,17,9,20,9,19,10,17,10,13,12,9,12,7,14,6,15,6,14,8,13,9,10,10,9,11,8,11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4543,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,95182037,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,20,-3,18,-5,15,-6,13,-5,10,-3,8,0,7,3,9,4,14,4,19,6,25,8,27,9,27,9,25,10,20,9,15,9,8,9,1,9,-3,8,-5,6,-4,6,-2,5,0,4,2,2,4,-1,5,-4,0,0,5,-7,3,-7,1,-7,0,-7,0,-6,2,-4,3,-2,6,-2,8,-2,10,-4,11,-6,11,-10,11,-14,11,-17,11,-17,8,-17,4,-16,1,-15,-2,-15,-4,-15,-3,-16,-1,-16,1,-16,3,-15,4,-14,4,-13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4544,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96190308,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-14,13,-11,13,-9,10,-8,6,-7,0,-6,-5,-6,-7,-8,-7,-13,-4,-20,-2,-27,-2,-31,-1,-32,-1,-31,-2,-27,-3,-23,-6,-16,-9,-9,-11,-3,-11,-1,-10,-1,-9,-2,-8,-3,-6,-5,-1,-8,3,-9,7,0,0,-9,11,-7,10,-3,7,0,5,2,3,2,1,0,0,-5,-2,-10,-4,-14,-5,-16,-4,-19,0,-22,4,-25,6,-24,6,-22,7,-17,7,-13,8,-11,9,-11,9,-12,7,-13,4,-14,2,-14,-1,-15,-2,-15,-3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4545,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96203400,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-17,10,-13,11,-11,10,-10,7,-8,2,-6,-2,-6,-4,-7,-3,-11,0,-17,2,-23,3,-26,4,-28,4,-27,4,-25,2,-20,-2,-15,-6,-9,-9,-5,-11,-2,-11,-2,-11,-3,-9,-4,-7,-4,-4,-4,1,-5,5,0,0,-3,10,-2,9,-1,7,-1,5,-1,2,-2,0,-3,0,-6,1,-10,3,-12,4,-13,7,-11,11,-10,16,-10,20,-9,20,-7,19,-4,17,-1,15,2,14,3,14,2,13,0,13,-3,12,-5,11,-7,10,-7,10,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4546,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96214290,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,12,14,11,11,10,9,5,7,0,5,-5,4,-7,4,-7,7,-5,12,-4,19,-4,25,-4,29,-4,30,-5,29,-6,25,-8,20,-10,13,-11,5,-11,0,-10,-2,-9,-2,-7,0,-5,2,-2,4,3,7,6,9,0,0,9,9,9,7,7,3,5,0,3,-2,1,-3,0,-1,-1,4,-4,9,-5,13,-5,15,-1,18,2,22,3,24,4,24,4,21,5,17,7,13,8,11,8,11,7,12,4,13,1,13,-2,13,-4,13,-4,13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4547,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96230339,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-19,-1,-17,1,-14,2,-11,1,-8,-2,-5,-5,-3,-6,-5,-6,-9,-7,-16,-9,-21,-11,-23,-12,-25,-13,-23,-13,-20,-13,-15,-13,-8,-13,-2,-12,3,-10,5,-9,5,-9,3,-8,1,-7,-1,-4,-4,-1,-6,2,0,0,-8,6,-7,7,-6,6,-4,4,-2,1,-2,-1,-2,-1,-6,-2,-9,-2,-13,-2,-14,0,-16,4,-18,8,-20,10,-19,11,-17,11,-13,11,-9,12,-6,12,-5,13,-6,12,-8,11,-10,9,-11,6,-11,5,-11,4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4548,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96242287,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,-20,-1,-18,-2,-16,-1,-12,2,-8,4,-4,6,-3,6,-5,7,-10,10,-16,13,-21,15,-25,15,-26,16,-24,15,-20,14,-15,14,-7,12,0,10,4,8,6,8,6,7,5,5,2,3,0,0,-4,-3,-7,0,0,-8,-9,-8,-8,-7,-7,-5,-4,-2,-2,0,-1,1,-2,1,-5,1,-10,1,-13,0,-16,-5,-18,-9,-20,-11,-22,-12,-22,-12,-19,-13,-15,-13,-11,-14,-8,-15,-6,-14,-7,-13,-9,-10,-11,-7,-12,-6,-12,-5,-12,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4549,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96254587,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,17,6,16,2,14,1,11,2,6,3,2,4,0,6,1,7,6,9,12,13,16,17,19,19,19,20,18,20,14,18,9,16,3,14,-3,11,-7,8,-9,6,-9,5,-7,4,-5,4,-2,2,2,0,6,-2,0,0,8,-6,8,-6,6,-5,4,-4,2,-2,0,0,0,1,3,2,7,2,11,3,14,2,17,-1,20,-5,22,-6,22,-8,19,-8,15,-9,12,-11,9,-12,8,-13,9,-12,10,-10,11,-7,11,-5,12,-3,11,-2,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4550,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96266289,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-19,-4,-17,-1,-15,0,-12,0,-8,-3,-4,-5,-2,-7,-4,-8,-9,-9,-15,-12,-20,-16,-23,-17,-24,-18,-23,-18,-19,-17,-13,-16,-6,-15,1,-12,5,-10,7,-8,7,-7,5,-6,3,-5,0,-3,-3,0,-6,3,0,0,-8,7,-8,7,-6,5,-4,3,-2,1,-1,-2,-1,-2,-4,-2,-9,-2,-12,-2,-15,0,-18,3,-21,7,-23,9,-22,10,-19,11,-15,11,-11,12,-9,13,-7,13,-8,13,-10,11,-11,8,-12,6,-13,4,-12,3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4551,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96278318,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,18,2,15,-1,13,-1,9,0,3,2,-1,5,-3,7,-1,9,3,13,7,19,10,24,12,27,13,28,11,27,8,24,4,20,-1,14,-5,9,-7,4,-8,2,-7,2,-5,1,-2,2,2,2,7,2,11,2,0,0,14,1,12,0,8,-2,4,-3,1,-4,-2,-5,-2,-3,0,1,2,7,3,12,5,15,9,17,13,20,15,21,15,20,14,17,13,13,13,9,13,7,13,6,12,7,10,10,7,12,4,13,2,14,2,14,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4552,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96290287,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,17,9,16,5,14,3,11,3,6,4,1,5,-1,6,0,8,4,11,8,16,12,21,14,23,15,24,13,24,10,22,6,19,0,15,-5,11,-9,6,-10,4,-9,3,-8,3,-5,3,-2,2,2,0,5,-2,0,0,9,-4,9,-5,7,-4,4,-2,1,0,-1,1,-1,2,2,3,6,5,10,6,14,6,18,3,22,1,25,0,24,-1,22,-3,18,-5,15,-8,12,-9,11,-10,11,-9,13,-7,13,-3,13,0,13,2,12,2,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4553,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96302317,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,11,16,12,12,11,10,8,8,3,6,-1,5,-4,5,-4,6,-2,11,0,18,0,23,1,27,1,29,0,28,-1,24,-4,20,-7,14,-10,8,-10,2,-10,0,-9,-1,-8,0,-6,0,-3,1,1,1,5,1,0,0,9,1,9,0,7,0,4,0,0,0,-2,1,-2,1,0,4,3,7,6,10,10,12,14,11,19,11,21,12,22,10,20,7,18,4,16,0,15,-2,14,-4,14,-3,14,0,13,3,11,6,10,8,9,8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4554,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96314301,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-20,-9,-16,-9,-14,-7,-11,-3,-8,1,-6,4,-5,5,-6,4,-12,5,-18,7,-24,7,-27,7,-29,8,-28,8,-24,9,-19,10,-12,10,-6,9,-1,8,2,7,3,6,2,5,0,2,-1,-1,-3,-4,-4,0,0,-9,-5,-9,-5,-7,-4,-4,-3,-1,-2,2,-1,2,-1,0,-4,-1,-9,-3,-13,-5,-15,-10,-17,-14,-19,-16,-20,-17,-19,-16,-16,-16,-12,-15,-7,-15,-5,-15,-3,-14,-4,-13,-6,-11,-9,-8,-11,-6,-12,-5,-12,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4555,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96326900,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,11,17,12,14,11,12,8,10,4,7,-1,6,-4,5,-4,7,-4,12,-3,19,-4,24,-4,28,-4,29,-4,29,-5,25,-7,20,-9,14,-10,6,-10,2,-10,-2,-9,-2,-7,-2,-6,0,-4,1,0,2,4,3,0,0,8,4,8,3,6,2,3,2,-1,1,-3,1,-3,1,-1,4,1,8,3,12,6,14,11,15,16,17,18,18,18,17,17,14,16,10,15,5,15,2,15,1,14,2,13,4,10,7,8,10,6,11,5,11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4556,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96338355,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-20,-9,-18,-8,-15,-6,-12,-3,-9,1,-6,3,-5,5,-7,5,-11,6,-17,9,-23,9,-26,10,-28,10,-27,10,-23,10,-18,10,-12,10,-5,8,0,7,2,6,3,5,2,4,1,2,-1,-1,-3,-4,-5,0,0,-8,-7,-8,-6,-6,-5,-3,-4,0,-2,2,-1,2,-2,1,-5,0,-9,-1,-13,-3,-16,-7,-18,-11,-21,-13,-22,-14,-22,-13,-19,-13,-15,-14,-10,-14,-7,-14,-6,-13,-6,-11,-8,-9,-11,-5,-12,-3,-13,-3,-13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4557,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96351253,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-20,-6,-20,-3,-17,-2,-14,-2,-9,-3,-5,-5,-2,-7,-3,-8,-6,-11,-11,-15,-14,-20,-17,-23,-18,-24,-17,-24,-14,-22,-9,-19,-4,-16,1,-11,5,-7,6,-4,6,-4,5,-4,3,-4,1,-3,-3,-1,-7,0,0,0,-10,2,-10,2,-8,1,-5,0,-2,-2,0,-3,0,-3,-3,-4,-7,-6,-11,-8,-14,-7,-19,-6,-23,-4,-26,-4,-26,-3,-23,-1,-20,2,-16,5,-14,7,-13,8,-14,7,-14,4,-14,0,-13,-3,-12,-6,-12,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4558,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96362559,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-12,15,-10,15,-8,14,-7,11,-6,6,-6,1,-7,-1,-8,-1,-12,1,-17,3,-22,5,-26,6,-27,7,-27,6,-24,4,-20,1,-15,-3,-10,-6,-5,-7,-3,-8,-2,-7,-2,-6,-2,-4,-2,-2,-2,2,-2,6,0,0,-1,9,0,9,-1,7,-1,4,-2,1,-2,-2,-2,-1,-5,1,-7,4,-10,7,-10,10,-10,16,-9,20,-10,22,-9,22,-7,20,-3,18,0,15,3,14,4,13,3,13,1,13,-3,12,-6,11,-8,9,-8,9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4559,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96374622,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-6,-20,-8,-18,-7,-16,-5,-13,-2,-10,2,-7,4,-5,5,-6,5,-11,7,-16,8,-22,9,-25,9,-27,10,-27,10,-23,10,-19,10,-12,10,-6,8,-1,7,1,6,1,5,1,4,0,1,-1,-2,-3,-6,-5,0,0,-9,-5,-9,-5,-7,-4,-4,-3,-1,-2,1,-1,1,-2,0,-5,-2,-9,-3,-12,-6,-14,-11,-16,-16,-18,-18,-20,-18,-19,-17,-15,-16,-11,-15,-6,-15,-3,-16,-2,-15,-3,-14,-5,-12,-8,-9,-10,-7,-11,-6,-12,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4560,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,96386286,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-19,-8,-19,-5,-17,-4,-13,-4,-9,-5,-4,-6,-1,-7,-2,-8,-5,-11,-9,-15,-12,-20,-14,-22,-15,-24,-15,-24,-12,-22,-8,-20,-4,-16,1,-12,4,-8,4,-6,4,-5,3,-5,2,-4,-1,-2,-4,-1,-7,1,0,0,-9,4,-9,4,-7,3,-4,1,-2,-1,0,-2,0,-2,-3,-3,-7,-4,-11,-5,-14,-3,-18,-1,-22,1,-25,2,-25,3,-21,4,-17,5,-13,7,-11,9,-10,10,-10,9,-12,7,-13,4,-13,0,-13,-2,-12,-3,0,0,0,0,0,0,0,0,0,0]"
