type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data 
CSI_DATA,17022,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247003024,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-14,-8,-14,-5,-13,-5,-9,-6,-3,-5,1,-5,4,-6,6,-8,7,-13,9,-18,12,-23,14,-24,13,-23,12,-20,9,-16,7,-13,5,-8,4,-3,2,1,2,3,3,4,3,4,4,4,4,1,3,-3,3,-8,0,0,5,-12,4,-12,3,-10,2,-8,1,-4,-1,0,-1,2,0,2,3,2,8,3,13,3,17,2,21,2,24,3,24,4,22,3,19,1,16,-2,15,-5,15,-6,14,-5,14,-2,12,1,8,3,7,5,5,5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17023,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247015025,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,13,-13,11,-13,10,-12,9,-8,6,-3,4,2,3,5,5,8,9,11,14,14,17,19,18,21,17,21,15,19,13,15,11,12,7,8,4,5,0,3,-2,2,-5,2,-6,3,-6,3,-4,4,-1,5,2,6,0,0,7,8,7,7,7,6,6,4,4,2,1,0,-1,0,-3,2,-5,5,-9,9,-11,12,-12,16,-14,19,-16,20,-16,20,-13,18,-10,17,-6,16,-3,17,-3,17,-5,16,-7,13,-8,10,-9,6,-9,3,-9,1,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17024,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247031971,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,15,-9,14,-11,13,-9,10,-6,7,-2,3,2,1,5,2,8,6,12,10,16,13,22,14,25,13,25,12,22,11,18,10,14,7,11,3,7,0,4,-2,2,-4,2,-6,3,-7,3,-5,3,-2,4,2,5,0,0,7,7,8,8,7,7,5,6,2,5,-2,3,-4,2,-6,3,-7,7,-9,10,-10,13,-10,17,-11,21,-13,22,-12,21,-10,18,-5,16,-1,15,2,15,3,15,1,15,-2,14,-5,11,-8,7,-9,5,-9,3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17025,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247043026,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,12,-7,12,-8,10,-7,7,-4,3,-1,0,2,-2,5,-2,8,0,12,2,18,2,23,1,25,0,24,0,22,1,18,2,15,1,12,-1,8,-2,5,-4,3,-5,2,-7,1,-7,1,-5,2,-2,4,0,8,0,0,1,13,1,12,0,10,0,7,-1,3,-2,-1,-3,-3,-5,-4,-8,-4,-12,-3,-14,-2,-18,0,-22,1,-23,0,-22,0,-19,0,-16,2,-12,4,-11,6,-11,6,-11,4,-11,1,-10,-2,-8,-5,-6,-7,-5,-8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17026,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247055026,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,10,-14,8,-14,8,-13,7,-9,5,-4,4,1,3,4,5,5,10,7,15,10,19,14,20,16,19,15,17,14,14,10,12,7,9,6,4,5,-1,5,-5,4,-8,5,-10,5,-11,5,-8,4,-4,4,2,4,0,0,8,8,8,8,7,7,5,6,1,5,-3,3,-6,2,-8,2,-10,4,-10,7,-10,10,-9,15,-10,19,-11,20,-10,21,-8,19,-5,17,-1,15,2,15,3,15,2,14,-1,13,-4,11,-7,8,-8,5,-9,3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17027,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247071021,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-13,-8,-13,-6,-11,-6,-7,-6,-1,-5,3,-4,7,-5,9,-7,11,-11,14,-15,18,-18,20,-19,19,-18,17,-17,14,-15,11,-14,10,-11,8,-7,7,-2,5,2,4,5,3,6,3,5,3,2,5,-1,8,-4,0,0,10,-6,9,-6,6,-5,3,-4,1,-3,-2,-1,-3,2,-3,5,-2,8,-1,11,1,13,4,16,6,19,6,20,6,18,6,16,7,12,8,9,10,8,10,8,8,9,5,9,2,9,-2,9,-5,8,-7,6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17028,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247083026,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-17,-7,-16,-5,-14,-5,-10,-5,-4,-5,1,-5,4,-6,5,-9,6,-14,6,-21,9,-26,11,-28,11,-27,9,-25,6,-21,5,-18,4,-14,4,-9,5,-4,5,1,6,4,5,6,6,5,5,3,5,1,4,-3,0,0,4,-8,3,-8,1,-6,0,-4,-1,-2,0,1,0,3,2,4,6,5,9,6,13,6,17,5,21,5,22,6,21,5,18,3,15,0,14,-4,14,-6,15,-7,14,-5,14,-1,12,3,9,6,6,8,4,9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17029,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247095556,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,9,-15,7,-15,6,-13,5,-8,4,-2,2,2,3,6,5,8,10,11,15,14,20,18,21,20,20,19,19,17,17,13,15,10,12,7,7,6,3,5,-2,4,-5,3,-8,3,-8,3,-7,3,-4,2,-1,3,0,0,3,5,3,4,3,2,2,1,0,0,-2,-1,-4,-1,-5,1,-7,4,-10,8,-12,11,-13,15,-15,19,-17,19,-16,18,-14,15,-10,14,-6,13,-3,13,-2,14,-4,13,-7,11,-10,8,-11,3,-12,0,-11,-2,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17030,d4:da:21:9b:81:01,-22,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247107037,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-8,-11,-8,-10,-6,-8,-3,-6,1,-2,4,1,7,2,10,2,15,1,19,0,23,0,25,0,24,-1,23,-2,20,-3,18,-2,15,-2,12,0,8,2,4,4,1,5,-1,5,-1,4,0,3,3,2,6,1,0,0,8,2,6,1,4,-1,2,-2,0,-3,-1,-3,-3,-2,-4,0,-5,4,-6,7,-7,11,-8,15,-10,18,-12,18,-12,16,-11,14,-8,12,-5,10,-3,10,-2,10,-4,9,-6,7,-8,4,-8,1,-9,-1,-9,-3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17031,d4:da:21:9b:81:01,-22,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247123034,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,11,-4,10,-5,9,-4,6,-2,2,1,-1,3,-3,7,-4,10,-4,15,-4,20,-4,24,-5,25,-4,25,-3,24,-2,21,-3,18,-4,15,-5,10,-7,6,-8,2,-8,-1,-8,-3,-6,-3,-3,-1,-1,4,-1,9,0,0,-3,12,-3,9,-1,6,1,4,2,2,2,-1,1,-3,-1,-4,-5,-5,-8,-6,-11,-7,-15,-6,-18,-6,-20,-7,-20,-7,-18,-7,-15,-5,-13,-3,-12,0,-12,0,-11,-1,-9,-3,-7,-5,-5,-7,-4,-8,-2,-8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17032,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247135034,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-14,5,-15,4,-14,5,-12,5,-6,5,-2,7,1,10,2,15,3,22,4,27,6,28,7,27,6,26,5,23,3,19,4,14,5,7,7,2,8,-2,9,-5,10,-6,10,-5,7,-2,4,4,0,11,-2,0,0,17,-1,15,0,11,0,6,-1,3,0,0,2,-2,3,-2,6,-1,9,0,11,3,12,8,12,12,14,15,16,15,15,14,13,13,9,13,5,14,1,15,0,15,1,13,3,11,5,8,7,6,9,4,10,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17033,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247151030,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,8,11,7,8,7,3,6,0,5,-2,6,-3,9,-4,15,-6,20,-9,25,-11,25,-9,24,-8,22,-6,19,-6,17,-7,12,-8,6,-8,1,-9,-2,-10,-4,-9,-4,-8,-3,-5,0,-2,6,0,12,0,0,-1,17,-1,15,-1,10,0,6,0,3,-2,0,-4,-3,-6,-3,-9,-2,-12,-1,-13,2,-15,7,-17,11,-20,13,-19,12,-16,11,-11,11,-6,12,-4,14,-3,15,-4,14,-6,13,-8,10,-10,7,-11,4,-11,2,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17034,d4:da:21:9b:81:01,-22,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247163028,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,-13,-4,-11,-3,-10,0,-7,1,-3,3,0,6,1,10,-1,15,-2,21,-2,25,-1,25,0,24,-1,22,-2,20,-3,19,-2,15,0,10,2,7,4,5,5,2,7,1,7,1,6,3,3,7,1,11,-1,0,0,15,-1,13,-1,9,-2,5,-3,2,-3,-1,-3,-3,-1,-3,1,-4,6,-5,9,-5,12,-3,16,-2,20,-4,22,-4,21,-3,18,-1,14,2,12,4,12,3,12,1,11,-2,10,-4,8,-7,6,-8,5,-9,3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17035,d4:da:21:9b:81:01,-22,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247183029,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,6,7,5,2,4,-4,1,-7,-1,-9,0,-11,3,-15,8,-19,12,-24,15,-25,15,-24,15,-22,15,-20,15,-19,12,-17,9,-15,5,-13,0,-12,-4,-10,-8,-8,-9,-6,-9,-6,-5,-6,-1,-9,4,0,0,-12,8,-11,8,-8,7,-5,6,-2,5,1,3,2,0,1,-3,0,-9,0,-13,-1,-17,-3,-20,-4,-23,-4,-25,-3,-23,-4,-20,-5,-16,-7,-13,-9,-12,-8,-12,-6,-12,-3,-11,1,-10,4,-9,6,-7,6,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17036,d4:da:21:9b:81:01,-22,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247195031,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,8,-8,8,-7,6,-5,2,-2,-3,1,-6,1,-9,-2,-12,-5,-16,-9,-20,-10,-25,-11,-26,-11,-25,-11,-24,-10,-21,-9,-19,-6,-17,-2,-15,2,-13,6,-10,9,-8,10,-5,9,-4,5,-4,0,-5,-4,-8,0,0,-7,-13,-7,-12,-6,-8,-6,-5,-5,-2,-3,2,-2,3,1,3,6,2,10,2,13,2,16,0,19,-1,21,-2,19,-2,17,-2,13,-4,10,-6,9,-8,10,-8,10,-6,10,-4,9,0,8,3,7,4,6,6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17037,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247211035,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-12,11,-10,12,-10,11,-8,6,-6,1,-4,-3,-4,-6,-8,-8,-13,-9,-20,-12,-24,-17,-25,-19,-24,-18,-22,-17,-20,-14,-17,-13,-12,-12,-7,-13,-2,-13,3,-13,6,-13,8,-12,7,-10,3,-8,-2,-6,-7,-5,0,0,-13,-4,-13,-3,-10,-2,-7,0,-3,0,1,-1,4,-2,5,-4,5,-7,5,-11,3,-14,0,-17,-3,-20,-5,-23,-5,-23,-6,-20,-7,-16,-9,-12,-12,-9,-14,-9,-14,-10,-12,-12,-9,-13,-6,-13,-3,-14,-2,-13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17038,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247223031,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-13,-10,-14,-9,-13,-9,-9,-8,-3,-6,0,-4,3,-5,5,-8,8,-13,11,-19,16,-23,18,-23,16,-22,14,-21,12,-19,11,-16,11,-11,10,-6,9,-1,9,3,9,6,8,7,7,6,6,2,6,-2,6,-8,0,0,5,-12,4,-11,2,-9,0,-6,-1,-3,-1,0,-1,4,1,5,5,6,8,7,11,7,15,4,20,2,23,2,23,2,21,2,18,0,15,-3,13,-7,14,-9,14,-7,15,-5,15,-2,14,1,13,3,13,5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17039,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247236864,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,12,-8,12,-9,11,-7,8,-3,3,0,-1,2,-2,4,-1,9,1,15,2,21,1,26,0,27,1,26,2,24,3,22,2,20,-1,17,-3,13,-5,9,-7,6,-9,4,-9,2,-7,2,-3,4,0,8,2,12,0,0,3,14,4,11,5,8,6,5,6,2,4,-1,2,-2,-2,-2,-6,-2,-10,-3,-13,-1,-17,2,-21,4,-23,4,-23,3,-21,3,-17,3,-14,5,-13,6,-12,6,-12,5,-12,2,-12,0,-12,-3,-12,-5,-12,-7,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17040,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247251040,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,11,-8,12,-8,10,-7,5,-4,-1,-2,-4,-3,-6,-7,-7,-13,-8,-19,-11,-24,-15,-25,-17,-25,-15,-24,-13,-23,-10,-21,-9,-17,-10,-12,-10,-7,-11,-2,-11,1,-12,4,-11,4,-9,2,-7,-2,-5,-7,-4,0,0,-12,-3,-11,-3,-9,-2,-6,-1,-4,-1,-1,-2,1,-3,2,-6,2,-9,3,-12,1,-14,-2,-17,-5,-21,-5,-24,-5,-23,-5,-21,-6,-17,-7,-14,-9,-11,-10,-11,-9,-11,-7,-12,-5,-12,-2,-11,0,-11,2,-11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17041,d4:da:21:9b:81:01,-22,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247263035,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,10,-6,9,-6,7,-4,3,-1,-2,1,-4,3,-5,6,-3,10,-2,15,0,22,-1,27,-1,28,-1,27,0,26,1,23,1,22,-1,19,-3,16,-5,12,-8,9,-10,5,-10,2,-7,1,-3,2,0,5,2,9,0,0,2,11,3,10,3,7,3,4,3,1,2,-1,0,-3,-3,-4,-7,-4,-10,-5,-12,-4,-15,-1,-19,0,-20,-1,-20,-1,-18,-1,-16,0,-13,2,-12,3,-11,3,-11,1,-11,-1,-10,-3,-9,-5,-8,-7,-7,-9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17042,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247275035,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-16,-3,-15,-2,-13,1,-8,3,-3,4,1,7,2,10,2,15,0,22,-2,28,-3,30,-2,29,-2,27,-3,23,-5,22,-5,19,-3,16,1,12,4,9,6,7,9,5,10,3,9,3,5,5,1,8,-2,0,0,10,-5,9,-5,7,-4,5,-3,3,-1,0,2,-2,5,-2,7,0,9,1,11,4,11,8,11,12,11,15,13,15,13,14,11,12,9,11,4,11,1,13,0,13,1,13,3,12,6,9,8,7,10,5,10,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17043,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247291041,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-15,2,-14,4,-12,2,-8,0,-3,-3,1,-5,3,-8,4,-12,3,-17,2,-22,3,-28,4,-30,4,-29,3,-27,1,-25,2,-22,4,-19,6,-14,8,-10,10,-7,11,-4,10,-2,8,-3,5,-6,3,-10,1,-14,0,0,1,-15,0,-13,-1,-10,-1,-6,-1,-2,-1,2,0,4,3,4,8,4,12,4,15,3,17,0,21,-2,23,-2,22,-2,19,-2,15,-3,12,-6,10,-8,10,-9,10,-7,11,-5,12,-2,11,2,11,4,11,7,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17044,d4:da:21:9b:81:01,-23,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247303030,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-14,-7,-14,-6,-12,-6,-7,-6,-1,-4,3,-3,7,-4,9,-6,11,-11,15,-16,19,-19,20,-20,19,-19,18,-18,14,-17,14,-15,13,-11,12,-6,11,-1,10,3,9,6,8,6,7,5,6,1,7,-4,9,-8,0,0,9,-10,6,-10,3,-9,1,-7,-2,-5,-3,-2,-3,0,0,2,4,6,7,10,9,12,13,12,17,13,18,14,18,15,16,12,15,10,13,5,13,3,13,3,12,4,11,6,8,8,5,9,3,11,2,12,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17045,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247315040,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-17,-4,-16,-4,-14,-5,-10,-6,-4,-7,1,-7,3,-8,3,-10,2,-13,0,-19,0,-24,1,-25,1,-24,0,-23,-1,-20,0,-17,2,-15,5,-10,8,-7,10,-4,12,-2,12,0,11,0,7,-1,3,-3,0,-7,0,0,-3,-9,-4,-7,-5,-5,-5,-3,-4,-1,-2,1,0,1,2,-1,6,-4,9,-6,11,-8,11,-12,12,-16,13,-18,12,-18,10,-17,7,-16,3,-16,0,-16,-1,-16,0,-15,2,-14,3,-12,4,-10,6,-9,6,-7,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17046,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247331039,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,10,-17,9,-16,9,-12,7,-7,5,-1,3,4,3,6,5,8,10,8,15,10,20,13,22,14,23,13,22,13,20,10,18,10,14,10,8,10,3,10,0,11,-4,11,-6,11,-7,9,-5,6,0,4,5,3,0,0,9,2,9,1,7,0,4,-1,2,-1,-1,0,-2,1,-3,4,-3,9,-3,12,-3,15,0,18,3,21,4,23,4,23,4,20,5,16,7,12,10,10,11,9,10,10,9,10,6,11,3,11,1,10,0,11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17047,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247347047,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,20,-1,18,-1,16,-3,10,-3,3,-4,-2,-5,-5,-8,-4,-13,-2,-19,0,-25,1,-28,1,-28,2,-27,2,-24,3,-23,3,-20,0,-16,-4,-12,-7,-9,-10,-7,-13,-4,-14,-3,-13,-3,-8,-5,-3,-8,1,0,0,-11,4,-10,4,-7,4,-5,2,-2,0,-1,-2,0,-4,-1,-7,-3,-9,-6,-11,-9,-12,-14,-12,-18,-12,-20,-13,-20,-14,-17,-12,-15,-8,-13,-3,-13,1,-15,3,-15,3,-15,1,-15,-2,-13,-4,-12,-6,-11,-7,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17048,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247363031,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-11,13,-10,14,-8,12,-6,9,-4,4,-2,0,-2,-2,-5,-4,-10,-5,-17,-6,-22,-9,-25,-11,-25,-10,-25,-10,-23,-8,-21,-8,-17,-9,-12,-11,-6,-12,-2,-13,1,-14,3,-13,3,-12,0,-8,-4,-6,-9,-4,0,0,-13,-3,-12,-2,-9,-2,-6,-1,-2,-1,-1,-2,1,-3,0,-6,-1,-9,-3,-12,-5,-14,-9,-16,-12,-17,-14,-19,-14,-19,-12,-16,-11,-11,-12,-6,-14,-2,-16,-1,-16,-2,-15,-4,-14,-6,-12,-8,-10,-9,-9,-11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17049,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247375032,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-15,-7,-16,-5,-15,-4,-11,-5,-6,-4,-2,-4,1,-4,1,-7,1,-11,1,-18,3,-23,3,-25,2,-25,1,-25,0,-22,1,-20,3,-16,5,-11,7,-6,8,-2,9,1,9,2,7,2,6,-1,3,-5,2,-9,0,0,0,-12,-1,-11,-1,-9,-2,-6,-2,-4,0,-2,1,-1,4,-2,7,-4,11,-5,13,-6,15,-9,17,-12,18,-13,18,-13,15,-12,11,-12,6,-13,3,-14,3,-16,4,-15,6,-14,7,-12,8,-10,10,-8,10,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17050,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247391039,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,12,-11,10,-12,9,-11,8,-7,5,-2,2,2,2,4,4,6,9,8,15,11,18,15,20,15,21,14,21,13,19,10,17,10,12,9,5,9,-1,8,-6,7,-9,6,-10,4,-9,3,-5,2,0,2,5,3,0,0,9,2,10,1,9,1,7,0,5,0,3,1,1,3,1,5,0,10,-1,14,-1,16,2,19,4,21,4,22,5,22,6,19,7,16,9,13,12,11,12,11,11,12,9,12,6,12,3,12,1,12,0,12,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17051,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247403832,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,15,3,14,1,12,1,8,2,2,2,-3,2,-5,3,-5,6,-5,11,-5,17,-5,22,-5,24,-4,25,-3,24,-2,21,-2,19,-4,15,-6,10,-7,4,-8,-1,-9,-4,-8,-6,-7,-6,-4,-4,-1,-1,0,4,0,0,1,9,1,9,0,7,0,5,-1,3,-2,1,-4,1,-7,2,-11,2,-14,2,-16,4,-17,7,-19,10,-20,11,-20,11,-17,11,-14,11,-11,12,-9,13,-9,13,-9,12,-10,10,-11,7,-11,5,-11,3,-11,2,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17052,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247404552,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,13,9,12,8,10,4,7,-1,3,-4,0,-6,-2,-9,1,-12,5,-17,9,-21,12,-23,14,-22,15,-21,15,-18,14,-17,12,-15,8,-12,3,-9,-2,-6,-6,-4,-9,-2,-10,-1,-9,0,-6,-1,-1,-3,4,0,0,-7,7,-7,7,-7,5,-5,3,-4,1,-3,-1,-4,-3,-6,-5,-10,-7,-12,-10,-14,-10,-17,-9,-21,-9,-22,-10,-22,-9,-21,-7,-19,-4,-17,-1,-17,1,-17,1,-16,0,-15,-2,-13,-5,-11,-6,-10,-7,-9,-8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17053,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247419053,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-17,-1,-15,1,-13,1,-9,-1,-3,-2,2,-3,5,-4,4,-7,3,-11,1,-17,1,-23,0,-26,0,-27,0,-27,-1,-24,0,-22,1,-18,4,-13,5,-8,7,-4,8,-2,8,1,7,2,4,2,0,-1,-3,-5,0,0,-3,-10,-3,-10,-1,-8,0,-5,1,-2,2,0,4,1,6,0,10,-1,13,-2,14,-3,15,-7,17,-11,18,-12,18,-12,16,-12,12,-12,8,-13,7,-14,7,-14,7,-13,8,-11,9,-9,9,-6,10,-4,10,-3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17054,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247431048,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-12,-11,-12,-9,-11,-8,-7,-6,-2,-4,2,-1,4,0,6,-2,8,-6,10,-11,14,-15,16,-17,16,-18,16,-18,14,-17,14,-15,12,-11,10,-7,8,-3,7,0,6,2,6,4,5,4,3,3,3,-1,4,-5,0,0,6,-8,6,-7,5,-4,4,-1,2,1,1,4,1,5,3,6,5,7,8,8,10,7,13,6,17,5,19,5,19,5,17,4,14,2,13,-1,13,-4,13,-4,13,-3,12,-1,11,1,10,3,9,5,8,6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17055,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247443042,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-19,-3,-17,-3,-15,-2,-11,0,-5,1,-1,2,1,5,1,10,-1,16,-3,22,-3,26,-4,27,-4,26,-4,23,-4,21,-2,17,0,12,3,7,5,3,6,1,7,1,7,1,7,3,5,5,3,8,1,0,0,11,-1,10,-1,7,0,5,0,2,1,-1,3,-2,4,-2,6,-1,9,0,12,2,13,7,14,11,17,12,18,12,19,11,16,11,12,11,8,13,6,14,6,13,6,12,8,10,9,7,10,4,11,2,11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17056,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247455042,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,16,-11,15,-12,12,-10,9,-7,5,-4,2,0,1,2,3,5,6,9,11,14,14,19,15,22,15,22,15,22,13,19,11,17,7,15,1,10,-3,6,-6,3,-7,1,-7,1,-6,2,-4,2,0,3,3,5,0,0,6,8,6,7,6,5,4,3,2,2,-2,1,-4,0,-7,1,-10,3,-12,5,-12,8,-12,12,-13,16,-14,18,-14,18,-12,17,-8,15,-4,14,-2,15,-1,16,-2,16,-4,15,-6,13,-8,10,-10,8,-10,6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,17057,d4:da:21:9b:81:01,-24,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,247471045,0,37,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,10,14,11,14,10,12,7,9,2,4,0,1,-3,1,-6,2,-10,7,-14,11,-18,14,-20,15,-20,16,-19,15,-16,13,-14,11,-12,8,-9,2,-6,-3,-3,-6,-1,-8,0,-9,1,-8,2,-5,1,0,0,5,0,0,-3,10,-2,9,-2,9,-2,7,-3,3,-3,-1,-3,-4,-5,-5,-8,-7,-11,-9,-14,-8,-17,-7,-21,-6,-23,-6,-22,-5,-20,-3,-17,-1,-15,2,-14,5,-14,6,-14,5,-14,3,-13,0,-12,-3,-11,-5,-10,-6,0,0,0,0,0,0,0,0,0,0]"
